Id,SalePrice
1461,142546.79871478354
1462,175827.53691240776
1463,206685.37452916594
1464,203999.09868027832
1465,173815.23591272303
1466,182036.31775871295
1467,187190.9894294674
1468,170052.09937910855
1469,187554.89115542293
1470,137450.75861034522
1471,196154.92378007717
1472,109295.31357619877
1473,115534.56747222996
1474,150311.947722866
1475,97953.61376234751
1476,283217.1261758365
1477,238157.10352967685
1478,256776.16015639415
1479,248761.96214437627
1480,390387.86747163587
1481,287443.5689711229
1482,192532.59396421097
1483,190778.8162493075
1484,161623.41082204555
1485,168551.29740819454
1486,196915.8161429351
1487,298891.2781965668
1488,237427.60454461913
1489,196969.0188500188
1490,237249.59970169308
1491,201706.7547715735
1492,100185.8041447052
1493,197943.3423806294
1494,268284.4288511733
1495,267017.4719640674
1496,215009.75521736572
1497,190201.20592619598
1498,160132.0317173684
1499,157260.00028735356
1500,166551.36445254742
1501,203931.7507066422
1502,146810.66563929155
1503,254158.71567373216
1504,227619.99734557935
1505,227117.50690380813
1506,208616.49026399365
1507,273615.176610136
1508,220709.05119935473
1509,163598.3444859188
1510,167634.5919613473
1511,163819.21148130018
1512,202270.10668901636
1513,156916.5017345131
1514,200493.3834518605
1515,231996.5434241428
1516,163968.44161755455
1517,170175.12367335593
1518,165377.76833966168
1519,243318.2521339809
1520,137606.01616850708
1521,146395.81078537603
1522,189080.0657635413
1523,117847.2083083268
1524,113531.25759669278
1525,124162.70608535178
1526,109466.47899546822
1527,115444.02835364408
1528,148637.6834096839
1529,143601.36186251164
1530,207987.26082642892
1531,143066.7753384927
1532,87423.2333593073
1533,151097.0756311631
1534,123470.6493458308
1535,184301.32481668823
1536,121935.9216225322
1537,103482.15139634207
1538,153158.57207824546
1539,179924.83274788994
1540,136073.66311875475
1541,154341.64365925247
1542,165941.0601118205
1543,187810.1629572015
1544,69818.70581412363
1545,99372.38190307071
1546,113640.21226278764
1547,133719.92815541758
1548,128376.2861874099
1549,126555.68908158877
1550,134991.38481833533
1551,117957.87421728486
1552,165891.32656959494
1553,145545.3020188236
1554,111925.46305255523
1555,183940.36760023658
1556,95901.78866287309
1557,119109.11138465465
1558,87789.10426825915
1559,121688.59294639806
1560,140852.73258691854
1561,181015.89592105013
1562,133755.5246938174
1563,122466.28384348263
1564,186934.09155816727
1565,156241.47177458627
1566,230249.45035392235
1567,83802.35816297449
1568,240671.73501896163
1569,173326.89640368617
1570,130132.4125512175
1571,117881.44222531632
1572,163751.54507334743
1573,238900.06448919314
1574,152911.7491904494
1575,232203.504894672
1576,252564.13205816064
1577,188349.4262423732
1578,137733.96527475843
1579,163008.49732782555
1580,196028.95666530987
1581,151624.54887899014
1582,126965.20021503327
1583,292591.7645804785
1584,229403.11928097976
