Id,SalePrice
1461,133137.74123380947
1462,174133.63021549964
1463,196767.90390848494
1464,194767.7015144642
1465,165025.27591926078
1466,172824.9404082036
1467,178519.6175273164
1468,161379.95606788163
1469,177685.30785690583
1470,129109.37145248831
1471,187403.27748331576
1472,102708.74005515882
1473,109260.67360952644
1474,143181.97404461456
1475,90665.86289899152
1476,271317.1303928383
1477,226578.02244412233
1478,245124.86836213534
1479,236312.94921472933
1480,376567.44373621914
1481,275592.840465949
1482,182619.81704727662
1483,178281.68200813662
1484,153254.74746488393
1485,159411.06120412596
1486,187920.78932497752
1487,285941.6608141745
1488,226634.65440710713
1489,187098.41048746541
1490,227876.36807093825
1491,191834.40559970037
1492,90912.66219812779
1493,185833.30356193424
1494,257086.96472686468
1495,257023.38721446236
1496,206538.40257744686
1497,182406.1189356361
1498,153197.53206875327
1499,150579.74725987585
1500,159877.3338494544
1501,196779.92423072978
1502,140201.22793689612
1503,243529.38418164113
1504,218900.4323959915
1505,217466.2899487534
1506,197632.8981168825
1507,263989.719690027
1508,208913.70367622012
1509,154932.7487125975
1510,158341.22949353475
1511,154828.0134200916
1512,192672.671434298
1513,147808.4551453431
1514,189678.79398879537
1515,222242.81220705676
1516,153062.2676347714
1517,161606.65949456635
1518,154814.1328265535
1519,234156.1315043516
1520,129074.6747012209
1521,137136.06766930674
1522,179536.0662788447
1523,109184.01217425389
1524,104367.48539109023
1525,115067.69046981174
1526,99199.73969841255
1527,107069.21843715438
1528,139928.47467212853
1529,134766.56815397026
1530,197580.28928846898
1531,135213.80098697473
1532,80064.39984105768
1533,141796.53910440588
1534,115108.81706505532
1535,174853.25649581812
1536,112922.3942403219
1537,94605.71887853714
1538,143652.60649683324
1539,171439.3232229297
1540,126678.61614051597
1541,145295.5529854338
1542,158178.2222658378
1543,178903.9410372978
1544,62258.2128429991
1545,92227.97384888348
1546,106211.18801240328
1547,125791.3018208503
1548,120513.7042304327
1549,118943.21980833991
1550,127062.94809138363
1551,110150.36971457054
1552,156917.93723306232
1553,135375.6404633835
1554,104876.65592990008
1555,172685.5970685732
1556,86902.89184647714
1557,109766.53174268744
1558,80579.01036330972
1559,113661.51848279727
1560,132903.49115973047
1561,170012.01027691978
1562,125095.25420949383
1563,114363.17363166234
1564,178390.05730511303
1565,146867.74312788653
1566,217602.52727363826
1567,75118.37613249019
1568,229500.8562286248
1569,161791.06235985327
1570,120673.756004626
1571,109144.9229904826
1572,154591.27156231352
1573,227538.96571753907
1574,142555.28186471306
1575,222526.24454137994
1576,242702.34931778148
1577,179029.9297733834
1578,127617.21879200901
1579,153980.46856858893
1580,187214.47133780582
1581,140315.68557217237
1582,118874.96487842228
1583,282035.9124294506
1584,219561.0243239194
1585,142215.16384241296
1586,65675.35293679532
1587,84370.70166161086
1588,151867.48630536962
1589,111019.57171923011
1590,126755.66733010097
1591,82374.23640149094
1592,130375.11592445413
1593,97132.51634529473
1594,156994.1392172187
1595,116151.96897301853
1596,204831.36165479137
1597,205564.3933136648
1598,177868.20988787766
1599,148198.10569570804
1600,147096.8241546262
1601,55305.753447960225
1602,121275.19185416153
1603,72812.50424839344
1604,227995.35296649564
1605,224543.6355176967
1606,163253.05434757782
1607,213679.53314747743
1608,198996.68520725574
1609,175105.4797243428
1610,158363.40673151598
1611,141862.16613242248
1612,189548.3400030719
1613,188361.1097049919
1614,119024.03009884579
1615,84206.16128825357
1616,75611.54342793727
1617,97319.98118395855
1618,124567.8796991211
1619,132661.9433010892
1620,222176.9196458518
1621,153667.6718998175
1622,151465.4533322147
1623,235172.60781453512
1624,224945.6704473969
1625,111611.34802123556
1626,189388.818124173
1627,196943.79895890344
1628,254333.8859710505
1629,162407.72198449404
1630,294890.3929247942
1631,184041.28340423622
1632,205710.91465117832
1633,152782.87769559657
