Id,SalePrice
1461,109360.82878618385
1462,178340.19231248135
1463,165979.9770437422
1464,182117.1768204627
1465,196887.13461697008
1466,171556.07490019908
1467,180671.6938047686
1468,157228.29180423357
1469,216274.8638447026
1470,105246.40202606772
1471,196894.94299876736
1472,100226.55209572893
1473,84280.42486024462
1474,141594.5107504154
1475,98311.15277615655
1476,328854.2641137501
1477,245836.8998183381
1478,296139.5196481901
1479,287723.8338330252
1480,422925.8121596023
1481,293937.59940064745
1482,219497.04138378485
1483,170751.67843513773
1484,173784.73570340115
1485,197647.79716509616
1486,207712.82426024997
1487,288828.89717559493
1488,233964.6720783565
1489,195583.99428442132
1490,232518.28034121566
1491,213429.91235036333
1492,103682.70796417631
1493,213312.31615098193
1494,288742.00633296405
1495,270085.5554075433
1496,238401.61616238905
1497,164085.5543757351
1498,177688.55312463106
1499,164009.70108233625
1500,154129.8751985482
1501,214507.43568952486
1502,150218.05646593764
1503,296694.5851360182
1504,245413.36254504253
1505,223735.33348182577
1506,197248.67346325202
1507,252581.29572258645
1508,210912.7782600004
1509,154275.92126127752
1510,132370.2089248558
1511,153531.79121560254
1512,171753.87838779425
1513,149413.66373097803
1514,146530.39368225588
1515,209452.3956354761
1516,172093.34139264224
1517,172337.16513158206
1518,118034.36600473407
1519,230041.8965704923
1520,118008.0409069435
1521,109234.22272143431
1522,194285.7240255822
1523,90281.04520115058
1524,106867.90252753603
1525,88802.26337905519
1526,101434.80573796481
1527,96806.27870774933
1528,145151.846835737
1529,144789.09239085903
1530,217207.1585281348
1531,167853.77188830252
1532,110106.40218734834
1533,171829.54836582288
1534,125097.00942277187
1535,154506.11070739373
1536,110462.32062585349
1537,66269.31511616835
1538,170545.88484604738
1539,224412.35189011623
1540,118620.65156209655
1541,136634.40383217705
1542,149700.75749299082
1543,193104.38224887243
1544,96490.74704490555
1545,120921.16628528049
1546,145693.732134345
1547,160024.15300786914
1548,137915.79158191953
1549,128267.13458679477
1550,138681.1096409465
1551,130472.79919942736
1552,147667.35402803135
1553,156625.83636950352
1554,105319.16839208023
1555,159733.78855596355
1556,89971.60303008312
1557,88686.48931564146
1558,89261.7794235393
1559,93417.71605802095
1560,154950.66882617516
1561,125589.93553514627
1562,138633.9537355624
1563,125448.15430171473
1564,145698.40317541757
1565,127997.34318060265
1566,247214.72764475236
1567,57896.62294173625
1568,228671.4703982087
1569,103424.60673231911
1570,145238.90441290103
1571,117107.79145457142
1572,132697.5172084478
1573,266897.48468719574
1574,129973.37932115886
1575,241867.18487920065
1576,249449.26370307198
1577,199697.1775586994
1578,127674.69738689729
1579,129278.42681654973
1580,192752.1877487211
1581,160843.78683114587
1582,126536.01984180138
1583,295190.80558632966
1584,225949.30775731278
1585,152276.59355155728
1586,39163.05563269183
1587,95813.46911496471
1588,157932.02542493597
1589,107905.89081468305
1590,125849.28493015526
1591,83049.51293976058
1592,127608.66949247522
1593,136989.1638677147
1594,136777.08885342407
1595,130613.92166122457
1596,210816.01260644442
1597,163776.3556409577
1598,186592.08006085
1599,206352.9970071126
1600,195450.46014671982
1601,45193.97192863398
1602,120942.14123518381
1603,72105.58731538651
1604,279308.01817623863
1605,253820.6300214089
1606,154236.3751018769
1607,156999.3306290483
1608,228260.16303184838
1609,198216.97899603797
1610,148533.3368325691
1611,145942.14531969966
1612,178759.5632533565
1613,160254.60072200792
1614,138508.70584553864
1615,86996.01524281816
1616,60036.69047243404
1617,66588.12722274207
1618,109669.6636280102
1619,151504.39393777505
1620,177896.7886786497
1621,138301.78315080155
1622,141788.28913373605
1623,267910.0470215494
1624,218355.37211860495
1625,106445.71271607559
1626,175476.69924555556
1627,178653.23708946502
1628,291415.964705365
1629,179996.2319100428
1630,315796.8522411258
1631,218198.99689713365
1632,225554.83388007258
1633,184576.46081192838
1634,191966.40131205448
1635,189020.0432630725
1636,157373.48127474484
1637,196235.60769503005
1638,218651.9302230901
1639,175169.37750731094
1640,264530.4716034174
1641,183941.28871992952
1642,253270.4422819831
1643,224737.27422711765
1644,237058.08573562256
1645,226467.35255313385
1646,167579.06149091967
1647,153692.96140842105
1648,126283.68076050759
1649,137114.04712309223
1650,110899.63840286329
1651,106483.01062297449
1652,101343.59580227383
1653,103863.7370071219
1654,152683.95457790792
1655,138945.02741263085
1656,134119.06622774363
1657,154184.12621009792
1658,152684.56570458168
1659,108089.66483206104
1660,159925.99853391503
1661,391562.6987322719
1662,333484.4911233414
1663,353908.3769478889
1664,366585.777236506
1665,296865.6817707609
1666,300049.3105212201
1667,339799.1432579546
1668,333812.9243724821
1669,295806.6854781755
1670,321274.76042882307
1671,254225.78595159552
1672,364562.1878942774
1673,284652.7215894419
1674,250702.2284652174
1675,205642.31000041484
1676,206630.00354354468
1677,206902.63787269266
1678,429043.6584047588
1679,341321.3212575556
1680,304068.9258272374
1681,256061.42336713558
1682,295350.16262044455
1683,189312.96969558182
1684,185530.29174269317
1685,193943.5895666075
1686,179357.99896110874
1687,182388.48398607457
1688,202850.07505723904
1689,207799.68800572725
1690,212151.66562252503
1691,202018.31978598004
1692,267762.1281033413
1693,186743.1895392862
1694,182116.0978852237
1695,161514.69702613878
1696,266709.90604864364
1697,158027.81848579377
1698,309407.507227601
1699,321730.7402929863
1700,245679.36696212122
1701,274656.4545852154
1702,249361.9489027179
1703,241783.89547746535
1704,285067.4848876727
1705,268748.52282211336
1706,341112.29234677786
1707,209271.5667340504
1708,206185.41791838105
1709,265769.34065893944
1710,239472.46673284168
1711,275240.2953615325
1712,258269.28089896997
1713,261069.61643278867
1714,221677.58604637266
1715,212555.77589858673
1716,188264.7361645695
1717,191592.38012025144
1718,145184.0082968804
1719,228369.9947045889
1720,277632.7056100018
1721,176301.09807527403
1722,128307.25022621383
1723,159804.41203010944
1724,220939.17521704338
1725,241499.4969589268
1726,200643.21666438936
1727,155667.9007317255
1728,188699.1725976204
1729,154135.3343484943
1730,146726.67926652613
1731,131453.7627121237
1732,130651.71404484904
1733,97520.2922152715
1734,121907.1012499514
1735,129714.85279251728
1736,97795.90367198433
1737,293580.7076165287
1738,236942.14069658506
1739,247379.58648165432
1740,206109.09654360998
1741,187955.73749975942
1742,190970.10603123053
1743,197365.54994019493
1744,314845.74678255117
1745,223124.4586897695
1746,212629.0990975456
1747,225521.92788710783
1748,221626.67586493678
1749,165997.5890069015
1750,143670.43196686578
1751,266065.86112573626
1752,107076.72738240287
1753,150491.532511223
1754,211431.33905674412
1755,181770.7053052599
